project_name,project_created,project_id,folder_name,folder_id,file_name,file_id,file_bytes
,,,KWOFF_2017-06-01_CMatkin_Natoa,2834203,,,
,,,623b2f6217e84805bc8dec28,42746568,,,
,,,2020_07-24_T7,6584152,,,
,,,NUQ202410S,45034787,,,
,,,52d85570a86a2315ac16876b,3361293,,,
,,,13,883356,,,
,,,Data,5110135,,,
,,,Files,230308,,,
,,,Files,22793,,,
,,,GI510,273658,,,
,,,goodnews_63,3324081,,,
,,,PH_98Nov26,2315380,,,
,,,formattedCSV,20234,,,
,,,61d6460e17e84805bc7ec866,42746695,,,
,,,Raw Imagery 2023-08-23,44919214,,,
,,,final csv,42185082,,,
,,,User,1010454,,,
,,,601c716517e8480df89dfe28,42403963,,,
,,,2020-10-20,7665635,,,
,,,data,1535094,,,
,,,Trials_Runs_after_Cleaning,4726244,,,
,,,step3_mf82024,42851813,,,
,,,10,717299,,,
,,,27,32139216,,,
,,,Files,7714,,,
,,,DI063A,41782239,,,
,,,geometry_to_wkb,44979432,,,
,,,TXF06_CTD,1591527,,,
,,,Representer,1004225,,,
,,,AZFP 55088,3067068,,,
,,,tiff,5144368,,,
,,,FTHSPEC,1759799,,,
,,,Rep3,292642,,,
,,,Files,5114535,,,
,,,KWAR_2019-09-09_CMatkin_Rugged I,44919417,,,
,,,Synchro_April2024_M1_4_M1_4,43011020,,,
,,,2017 RawCTDdataFiles,2765032,,,
,,,WasillaCreek,6595653,,,
,,,2013_04-21_T9_5028,332289,,,
,,,Simulated 2017 Sampling - Density Esitmates,1808806,,,
,,,detector,33056279,,,
,,,all_lib,2694481,,,
,,,GH_85Nov2to86Feb26_Loc1to33_NEP4,2047828,,,
,,,2017,42301922,,,
,,,To Be Filed,41849111,,,
,,,EnergyAndInfrastructure.gdb,41744528,,,
,,,originalFiles,32303,,,
,,,2020,7576982,,,
,,,EVOS chl and nuts 2012-2017,7792806,,,
,,,2023-2024,44895453,,,
,,,PH_98Nov22,2359854,,,
,,,styles,44976914,,,
,,,GH_97Jan1,2020493,,,
,,,SKQ201813S_CTD_Plots,24204137,,,
,,,PH_89Dec28,2225522,,,
,,,Deployment forms,41662514,,,
,,,PH_93Nov2to94Feb26_Loc1to33_NEP4,2236874,,,
,,,2013 Bert&Ernie (Campbell),42168697,,,
,,,To Be Filed,43090560,,,
,,,Archive,44973936,,,
,,,step3_cfs2023,42841382,,,
,,,cacerts,6520802,,,
,,,Project,42344091,,,
,,,raw,41775597,,,
,,,Data,281734,,,
,,,RFBO_2022_30-eobs_9839,42788932,,,
,,,media,4753502,,,
,,,Nov._2008,1827498,,,
,,,NUQ202007Sb,41535204,,,
,,,KN0211E,41786364,,,
,,,5f0ca9176321be13bc81794a,42760699,,,
,,,Submitted Metadata,39344111,,,
,,,5f060f546321be0c6028008f,7290822,,,
,,,July19.dir,1602060,,,
,,,Project,42221090,,,
,,,netcdf,5165420,,,
,,,GH_97Jan25,2087306,,,
,,,data,8147945,,,
,,,reservations,6503194,,,
,,,jobs,6508645,,,
,,,ctd062,3643614,,,
,,,192-168-2-5,7665407,,,
,,,LOG,41787648,,,
,,,acc_Y,1604652,,,
,,,beanstalk,6521732,,,
,,,BP575,39905171,,,
,,,Sevigny,42728931,,,
,,,GH_86Nov10,1890833,,,
,,,Settlement Bags,5126306,,,
,,,66611eed17e84813dcdc0ed2,44890415,,,
,,,180346O2022,42826711,,,
,,,AMBON2020 Norseman 2 CTD,44937056,,,
,,,AMBON_2015_Distance_Analysis_SE_40km_Abundance_Grid,1801078,,,
,,,8,2826112,,,
,,,PH_99Jan5,2415514,,,
,,,cloudsearch2,6522262,,,
,,,2022_05-23_T9,41713584,,,
,,,CRD043_NC_inlet_hazard,42385170,,,
,,,Level 2,4989996,,,
,,,Files,9516,,,
,,,2024,43877851,,,
,,,In-progress Survey Data,54827,,,
,,,Pressure,1659420,,,
,,,2022-02 to 2022-05,41723021,,,
,,,P3 October 2018 May 2019,44920096,,,
,,,standardized,41775092,,,
,,,5,2826462,,,
,,,5f08e6936321be13bc7f98a6,42758685,,,
,,,EEZ171,41734655,,,
,,,4,5067734,,,
,,,Nearshore Kelp Integrated Fish,5165583,,,
,,,1,36811020,,,
,,,audiograms,42708436,,,
,,,2013 data,54744,,,
,,,Data,2587926,,,
,,,Materials,4999600,,,
,,,P3 2018 oct,44920107,,,
,,,2015-03-02 Miami,1804162,,,
,,,Matched To Tags,41878379,,,
,,,json,7270320,,,
,,,Files,366946,,,
,,,20200830_BC,41529278,,,
,,,PH_98Feb26,2259164,,,
,,,P3 October 2018 May 2019,44920058,,,
,,,C10AQ,5134712,,,
,,,R44 VPS 3 End 21 May 13,5232183,,,
,,,Reps08,293879,,,
,,,PSA AK11,43020369,,,
,,,step3_cfs2023_may,42885684,,,
,,,Scanned_Cruise_DataSheets,42725694,,,
,,,20150825_monument,285087,,,
,,,zCodes,41861564,,,
,,,create,6516100,,,
,,,TranscriptomeData,42825936,,,
,,,QAQC,41726916,,,
,,,5e199db76321be14905ac60e,42353532,,,
,,,jslp_subunits_updated,44867982,,,
,,,2023,44634757,,,
,,,nutrients,4991296,,,
,,,FileRoms1997,1557129,,,
,,,1_Station 9M_MAY,42207975,,,
,,,acii,39886665,,,
,,,Location Nvivo,3293660,,,
,,,run29,39458657,,,
,,,standardized,41775411,,,
,,,2019,5205612,,,
,,,standardized,41775613,,,
,,,Files,41709254,,,
,,,v1,6492894,,,
,,,2019acoustic_old,44919846,,,
,,,BlueParrot02_MolPeLe_1037_080323,42375582,,,
,,,NUQ202003S,41535425,,,
,,,ADCP,5262429,,,
,,,Environment,3293694,,,
,,,climatology_data,42376629,,,
,,,UltraVNC,41509188,,,
,,,2022,42298069,,,
,,,Sep_2019,20122805,,,
,,,Moored CTD,2842031,,,
,,,PH_97Nov2to98Feb26_Loc34to65_NEP4_25%DecreasedPLD,2258491,,,
,,,GH_99Jan1,2095995,,,
,,,Deployment Log,5334388,,,
,,,Data,2577590,,,
,,,GH_99Feb18,2148037,,,
,,,5eebae822c72b061ba42cda6,42759011,,,
,,,Documents,5866,,,
,,,Liz,2780065,,,
,,,GH_92Dec16,1978777,,,
,,,Tool,44977889,,,
,,,ropensci-EML,39372918,,,
,,,_for_download,41816748,,,
,,,5f0518d56321be0c6027db29,39164471,,,
,,,Not to Publish,240565,,,
,,,Currents,42750438,,,
,,,PH_87Feb10,2292897,,,
,,,2,916992,,,
,,,20,662818,,,
,,,Harvest Survey Year 2 Mar2010-Feb2011,3295106,,,
,,,Humboldt,5060192,,,
,,,photos,277886,,,
,,,2019-04,10215540,,,
,,,Fall_Pickup,41782828,,,
,,,Gambell,3365982,,,
,,,CELLEVOS,41785053,,,
,,,merge,41865314,,,
,,,2022_KB_DO_Jakolof_May-Jun_7450-840375,41828849,,,
,,,629b77bfe9b35177646437ec,42746883,,,
,,,GH_91Jan1,2053468,,,
,,,4,1765228,,,
,,,sic_data,1611098,,,
,,,using_microscope,5204386,,,
,,,ch6,5144053,,,
,,,abr 24-Feb-15 S09,43097871,,,
,,,DOCS,3325526,,,
,,,2022,41720434,,,
,,,PH_99Nov10,2261928,,,
,,,.svn,1599423,,,
,,,data,41520256,,,
,,,prior_editions,28284,,,
,,,seitz_seitz_steelhead,41527113,,,
,,,GH_97Jan1,2073508,,,
,,,US3AK4PM,41748917,,,
,,,Reports,2541215,,,
,,,2021,42355892,,,
,,,Files,2815513,,,
,,,worker-llugsys0,6402403,,,
,,,step2_ecmwf2022,42848831,,,
,,,Project Photos,42791101,,,
,,,2019_09-16_T3_4141,5259205,,,
,,,Files,231608,,,
,,,Files,2529483,,,
,,,Media Products,1816219,,,
,,,Mar_2024_forecast,42851289,,,
,,,vpc,6520824,,,
,,,Unmatched Detections,8128695,,,
,,,Files,41883119,,,
,,,To Be Filed,41825638,,,
,,,Files,3307538,,,
,,,calc_data,377958,,,
,,,2019acoustic_old,44919834,,,
,,,ADCP,25054,,,
,,,3,13753848,,,
,,,TijuanaRiverEstuary,5060153,,,
,,,20230103,41861051,,,
,,,"Data, 2022-2026",41881247,,,
,,,KBNERR meterological data,4993135,,,
,,,Archive,41714605,,,
,,,Inclinometer_Bottom,1012612,,,
,,,Acrobat towed vehicle,1843224,,,
,,,Rich Brenner,2530229,,,
,,,mnt_check.mHnu1g,44966298,,,
,,,Data,3818,,,
,,,Data Products,5014781,,,
,,,Final report,2541354,,,
,,,raw,41775158,,,
,,,uvplots,266035,,,
,,,Files,39889899,,,
,,,GH_82Nov2,1845422,,,
,,,vmware,6487154,,,
,,,EK60 DBS,2651258,,,
,,,Packing Slips,3366155,,,
,,,Files,305793,,,
,,,test,42769298,,,
,,,geometry,45021960,,,
,,,EEZ301,41735258,,,
,,,Project,6573977,,,
,,,5f08faa4e9b3514f0000bb5b,42759789,,,
,,,05 Harris Bay,42307152,,,
,,,SRMET,5239955,,,
,,,2019_03-19_T9_4141,5119774,,,
,,,Arctic Grayling and Dolly Varden Dominance Experiments,2864373,,,
,,,Final_Spatial_data_07_29_14.,3313332,,,
,,,styled_tif,6461898,,,
,,,cache,284373,,,
,,,cw260,5201980,,,
,,,201707,39633513,,,
,,,1986,5144863,,,
,,,Cruises,2681845,,,
,,,10_2010,77547,,,
,,,573bbf63d76c5c48d1467793,42760804,,,
,,,2020,6634443,,,
,,,features,6489347,,,
,,,PH_94Jan29,2244568,,,
,,,2022-2023,42458157,,,
,,,Rocky intertidal substrate data,2762910,,,
,,,Files,5002166,,,
,,,Scripts,4999320,,,
,,,lets-plot,6617342,,,
,,,AMSS 2018 workshop example data,2996485,,,
,,,Acoustics,32429,,,
,,,TEK_Mapping,5202038,,,
,,,GH_86Jan25,1885223,,,
,,,Media Products,281843,,,
,,,Waypoints 2013,292200,,,
,,,Files,6458468,,,
,,,Admin,281669,,,
,,,15,1043661,,,
,,,Silver,3307157,,,
,,,Port Audrey,41795247,,,
,,,Optical particle data,7599330,,,
,,,Mac Driver,1295926,,,
,,,9,701684,,,
,,,plotly-htmlwidgets-css-1.39.2,5153917,,,
,,,Budgets,26485,,,
,,,SKQ2022-07S,42777746,,,
,,,jsonschema,6480907,,,
,,,Taxon_Code,1803492,,,
,,,Data,41531741,,,
,,,Mussel data,3155077,,,
,,,2018,4967974,,,
,,,Files,230098,,,
,,,Data Products,41826876,,,
,,,Files,233293,,,
,,,10,901378,,,
,,,70 WBT,1792503,,,
,,,1993,2449865,,,
,,,.svn,1599476,,,
,,,R45 VPS 1 End 1 Dec 15,5233106,,,
,,,Day 2,5111343,,,
,,,2022-12-18_14_20_00_012,43866513,,,
,,,cloudresourcesearch,6493733,,,
,,,5d90f6a16321be1760e761af,42753881,,,
,,,bowheadWhale,7891205,,,
,,,GPS_CGOA_pilot,56179,,,
,,,Files,8295,,,
,,,Data Products,41648387,,,
,,,02_2013,188441,,,
,,,CTD Bottle Files,44885215,,,
,,,gdb,3371411,,,
,,,2015,1808495,,,
,,,out-3-16-2020,6344012,,,
,,,2017 PI meeting,2661168,,,
,,,raw,5035069,,,
,,,Files,366121,,,
,,,EEZ276,41735003,,,
,,,CODAS,7607511,,,
,,,16140111R Pegau Aerial,2530061,,,
,,,nutrients,3067051,,,
,,,Logos,34637,,,
,,,5f0518956321be0c6027d9a0,8144969,,,
,,,GH_88Nov10,1975186,,,
,,,23 Mar site 1,1722296,,,
,,,2. Fucus Body Condition KB,42727388,,,
,,,P4 May 2019,6136124,,,
,,,silkyShark,3125660,,,
,,,whiteMarlin,3112251,,,
,,,Logistics_transfer2,32174,,,
,,,Rotated UMajor UMinor Components,3252872,,,
,,,settings,6497061,,,
,,,"8. BP593 (18-27, G5)",6318849,,,
,,,1,2822527,,,
,,,US4AK6DN,41752362,,,
,,,GH_83Jan9,1851714,,,
,,,KWAR_2019-05-22_DOlsen_Agnes,44919451,,,
,,,waveforms,7860112,,,
,,,EEZ105,41734781,,,
,,,BKNB_03.07.2018_1029_1_wav,37573411,,,
,,,2019,6326022,,,
,,,2021,41874593,,,
,,,Submitted Metadata,5212668,,,
,,,north_slope,41537847,,,
,,,2024,45040412,,,
,,,Fish 8,42458964,,,
,,,Final report,2541604,,,
,,,Files,42397728,,,
,,,Deployments + VRLs,42344079,,,
,,,2020_01,5825368,,,
,,,To Be Filed,44899352,,,
,,,KEFJ,5242689,,,
,,,72,1045698,,,
,,,GH_88Dec4,2131374,,,
,,,USA_EEZ_Regions.gdb,41709175,,,
,,,waveforms,7837457,,,
,,,Eshamy,2516901,,,
,,,To Be Filed,5054726,,,
,,,Chapter 1,1030839,,,
,,,publications,45030039,,,
,,,US456350,41750679,,,
,,,Level 0,43534704,,,
,,,Tags,42171197,,,
,,,node_templates,6488762,,,
,,,metadataEML,12763,,,
,,,New Folder 2,3695,,,
,,,Chlorophyll,7790862,,,
,,,005_wav,14381648,,,
,,,PH_83Jan1,2324934,,,
,,,additional files,6460551,,,
,,,Metadata,44936917,,,
,,,gl_threat_index,44926404,,,
,,,Portal survey,2942451,,,
,,,US4AK7GC,41753672,,,
,,,PH_98Dec12,2200958,,,
,,,step2_mf82024,42838471,,,
,,,unit_191-20210111T0000,41757732,,,
,,,PH_2000Nov22,2268928,,,
,,,GH_94Dec28,2011108,,,
,,,5653508160d4250ff8452257,42406522,,,
,,,help-ian,41712367,,,
,,,To Be Filed,2797064,,,
,,,25,32206525,,,
,,,FileRoms1995,1579265,,,
,,,Synchro_April2024_M1_5_M1_5,43006290,,,
,,,USB_version,41530489,,,
,,,MMP ML12319-01D,3067050,,,
,,,gdb,2692065,,,
,,,664aea8917e84813dcd55426,44887773,,,
,,,GH_85Feb26,2115084,,,
,,,Model_shapefile,42223073,,,
,,,eDNA,43534683,,,
,,,Sediment trap,7580300,,,
,,,master,7627709,,,
,,,GH_2003Feb6,2041351,,,
,,,md16_151a,5159179,,,
,,,"Growth and diet data_final, 2012-2016",310989,,,
,,,August2020_Juneau_ER,7493479,,,
,,,Currents,41726913,,,
,,,Zooplankton data,30595,,,
,,,23,1762312,,,
,,,Frederick,372510,,,
,,,scripts,2851518,,,
,,,2017FieldData_RAW,2577036,,,
,,,Submitted Metadata,42713239,,,
,,,Files,42790428,,,
,,,_Master,6326660,,,
,,,SKQ201709S_CTD_Plots,2800692,,,
,,,2017_04-19_T7_4141,2779887,,,
,,,PH_94Dec24,2371994,,,
,,,Test6.1,6580917,,,
,,,NOAA no-cost extension,2591303,,,
,,,Carbon Stock,5215069,,,
,,,201410301,2518535,,,
,,,greenSeaTurtle,3112010,,,
,,,04.02.15,3372692,,,
,,,calc_data,1593417,,,
,,,"CanoePass_Cedar_Windy_13+14April(Split-Beam,120kHz)",3036937,,,
,,,Files,41531081,,,
,,,P0402_12,41790077,,,
,,,standardized,41775586,,,
,,,northernFurSeal,3121445,,,
,,,IBMpollockpack09,2462135,,,
,,,5f08fa46e9b3514f024bf837,42760684,,,
,,,Ringed seal,39357837,,,
,,,Files,3260152,,,
,,,US3GC02M,41749835,,,
,,,Admin,277785,,,
,,,VEMBU,5239184,,,
,,,Water Samples,41729066,,,
,,,nprbChl2009maysep,7790993,,,
,,,GH_98Jan21,2143785,,,
,,,601c719817e8480df89e1e44,42759001,,,
,,,cw40,5201946,,,
,,,PY1,3293729,,,
,,,KN011A Retrieval,41782447,,,
,,,2016,7582170,,,
,,,"2012-03-16 Attu, skiff, cliff, camera crew",1703909,,,
,,,2017,6572631,,,
,,,originalFiles,22299,,,
,,,FY20 Annual Reports,8104723,,,
,,,Submitted Metadata,16608934,,,
,,,June_2018,38388525,,,
,,,PH_84Feb14,2284051,,,
,,,C17AE,39334374,,,
,,,EEZ108,41734630,,,
,,,Data Delivery Schedule,2423285,,,
,,,2021,42301843,,,
,,,USB_version,40338229,,,
,,,Bridge,2650081,,,
,,,4,5067793,,,
,,,AK_Base,2796527,,,
,,,US4AK51M,41751803,,,
,,,IBM_core,1578464,,,
,,,New Folder,24754,,,
,,,run10,49220,,,
,,,PH_85Dec8,2284978,,,
,,,Data,6319148,,,
,,,pressure_transducers,6326367,,,
,,,2020,6470139,,,
,,,Spraint,42394320,,,
,,,Indian Creek,41782611,,,
,,,KP_BLOY,2783489,,,
,,,fix-manifest-20210709,24266149,,,
,,,Files,4752264,,,
,,,CTD 60176,5352263,,,
,,,mnt_check.ZYuyE9,44966047,,,
,,,paper logs,2682986,,,
,,,2019,6351611,,,
,,,MergedForODV,1795215,,,
,,,Underway measurements,7005320,,,
,,,C13AM,6373809,,,
,,,thresherShark,2846093,,,
,,,NPRB.2008.28.Hydrochemical_Atlas_of_the_Bering_Sea,1027954,,,
,,,TN179_CTD,1591405,,,
,,,blueShark,42716900,,,
,,,2022,42301869,,,
,,,SAMI 0021,3067131,,,
,,,Processing,41714606,,,
,,,Calibration,42382221,,,
,,,step2_mf82024,42984649,,,
,,,Store-V2,1726603,,,
,,,Seabirds,41798293,,,
,,,Temperature Extracts,41806011,,,
,,,Synthesis Data,34489,,,
,,,Maps,1825446,,,
,,,US4AK7HE,41753719,,,
,,,mate_files,6464313,,,
,,,GH_92Feb2,2085673,,,
,,,Files,42791591,,,
,,,PH_96Dec16,2374404,,,
,,,GIS Layers,44899071,,,
,,,Acoustic data,6693493,,,
,,,NPRB.2007.07,1664079,,,
,,,Files,219281,,,
,,,PH_97Dec20,2259568,,,
,,,Slocum Deployments,41757176,,,
,,,Hormone profile and isotope data,2986758,,,
,,,FTHSPEC,1765696,,,
,,,Flashcard_Unit2,1016040,,,
,,,2012 Apr PI meeting,7606,,,
,,,httplib2,6485399,,,
,,,SKQ201813S_CTD_Plots,7586230,,,
,,,Level 1 (cnv),5225125,,,
,,,2017 bottle data,4737931,,,
,,,kotz_b_2022,41730132,,,
,,,PH_97Dec24,2198526,,,
,,,step3_cfs2024,42855245,,,
,,,5,2823780,,,
,,,TakotnaRiver,6595579,,,
,,,DPMMR2203Kb,41676047,,,
,,,Gorman,42162502,,,
,,,Waves,1010606,,,
,,,1987Run,1570780,,,
,,,2012_07-30_T7_4141,2779457,,,
,,,Submitted Metadata,5059653,,,
,,,254053O2024,45016841,,,
,,,EEZ187,41734661,,,
,,,Reports,41882455,,,
,,,pelagia-20240820T0000,44883824,,,
,,,Data,24244179,,,
,,,SP22-16_215649,42794885,,,
,,,GH_87Dec16,1894600,,,
,,,REPDATA,289989,,,
,,,36,1047238,,,
,,,To Be Filed,5003358,,,
,,,Files,3037083,,,
,,,2019acoustic_old,44919687,,,
,,,pubsub,6515391,,,
,,,phase_1a,5206487,,,
,,,Foggy Bay Shapes,4999219,,,
,,,GH_2000Dec24,2028567,,,
,,,"RedHead_9+10April(Split-Beam, 120kHz)",3036761,,,
,,,GH_2004Jan1,2110127,,,
,,,Metadata templates,2587339,,,
,,,003_wav,37797714,,,
,,,java,6522996,,,
,,,Answer Sheets,5179086,,,
,,,612031c217e8481060aa3767,41677367,,,
,,,outputs,2660426,,,
,,,KN0123B2,41793860,,,
,,,PH_98Jan5,2408496,,,
,,,July_2019,38387713,,,
,,,63d3c91817e848172c3d8a81,42755667,,,
,,,Data,6319170,,,
,,,PH_2003Dec24,2386004,,,
,,,deployments,3142823,,,
,,,Port Fidalgo 11_9_15,301163,,,
,,,delayed,5212471,,,
,,,2012 PI Meeting,1838781,,,
,,,emap 2008,39888011,,,
,,,Level 2,4991939,,,
,,,KEFJ,43023441,,,
,,,FRRF,24192123,,,
,,,step2_ecmwf2020,42935975,,,
,,,raw,41735059,,,
,,,Sooty_tern,41876499,,,
,,,1.15,1041621,,,
,,,12,3373050,,,
,,,1991 Mearns,42171073,,,
,,,FTHSPEC,1762323,,,
,,,59569,42159522,,,
,,,30,955926,,,
,,,GH_2004Jan5,1937992,,,
,,,Example Notebooks,2943754,,,
,,,C13AJ,6373767,,,
,,,data_processing,41526607,,,
,,,monotonic,6518367,,,
,,,GH_89Feb6,2130288,,,
,,,GH_85Dec8,2122411,,,
,,,2016_08-30_T7_5028,1840703,,,
,,,GH_2002Dec16,2036127,,,
,,,npr,273408,,,
,,,GH_83Nov2,2044669,,,
,,,EEZ008,41734721,,,
,,,2015,5353018,,,
,,,UAS Images,41636336,,,
,,,15,427360,,,
,,,2023-01-09_14_20_00_016,43992491,,,
,,,Level 2,4992711,,,
,,,2015_10-19_T9_5028,2779554,,,
,,,Geographic Coordinates,3252882,,,
,,,SedimentTrap,45002600,,,
,,,Spring 2011,300503,,,
,,,CT 10755,4668858,,,
,,,Files,372034,,,
,,,Media Products,44637665,,,
,,,Postdates Study,3295009,,,
,,,20,255697,,,
,,,Double Check,3313476,,,
,,,6,5067597,,,
,,,Final report,2540906,,,
,,,Original_Files_Soft_56,2795817,,,
,,,Regime_detection3_2,1561511,,,
,,,storage,6426073,,,
,,,KWAR_2017-09-02_DOlsen_MummyBay,44919560,,,
,,,P: Killer whales,215997,,,
,,,July2019_Juneau_LC,7493660,,,
,,,P3 2018 oct,44919910,,,
,,,Files,305822,,,
,,,bowheadWhale,2846051,,,
,,,SKQ201813S_Processed_CTD,5262217,,,
,,,EEZ331,41735295,,,
,,,Countries,4993717,,,
,,,2019_ALS,6600367,,,
,,,2024 (Campbell),43094534,,,
,,,CTD Moored,5262534,,,
,,,Data,44939910,,,
,,,Interactions,42152238,,,
,,,2022,41825603,,,
,,,2008P4,1535054,,,
,,,Unmatched Detections,42221087,,,
,,,Nutrients,25055,,,
,,,62,1044816,,,
,,,New Folder 6,6352,,,
,,,Pelagic trawl,7607571,,,
,,,AtkaMackerel,5113894,,,
,,,duck_gen,5201490,,,
,,,bouy 46076 _ 17 NM S. Montague,1801451,,,
,,,2020,8105636,,,
,,,storage,6357553,,,
,,,USB_version,40339655,,,
,,,formattedFiles,23401,,,
,,,Files,42370092,,,
,,,Quantitative Data,42397697,,,
,,,Admin,277767,,,
,,,001_wav,36403934,,,
,,,NPP,7298282,,,
,,,Notebooks,42763146,,,
,,,v1,6494101,,,
,,,Files,2984826,,,
,,,GH_92Jan17,2085276,,,
,,,GliderCurl,2819829,,,
,,,Sablefish,46195,,,
,,,AKG218,41775377,,,
,,,raw,41775155,,,
,,,Sample Data,4999603,,,
,,,To Be Filed,6604353,,,
,,,Danielson GEO,5199564,,,
,,,GH_85Dec12,1875828,,,
,,,climate_sequen1,999810,,,
,,,10,2828932,,,
,,,2,5067526,,,
,,,Test10.2,6580847,,,
,,,tfiles,265047,,,
,,,66179,42158772,,,
,,,2001_land_cover,3084776,,,
,,,June9_2025,45034530,,,
,,,2017-2018,7438963,,,
,,,RFBO_2022_200730822-pinpoint_4349,41892540,,,
,,,TijuanaRiverEstuary,5060332,,,
,,,nprbCtd2005sep,7791230,,,
,,,Sikuliaq SADCP 2018,6325708,,,
,,,BeringSlopeStudyRegionShapefile,1702055,,,
,,,worker-5k55nhyr,6426068,,,
,,,PH_87Dec16,2389844,,,
,,,DIDSON,1924367,,,
,,,2017_04-20_AlongBay_4141,2779850,,,
,,,Final report,2541467,,,
,,,Files,6549577,,,
,,,Bongo net,7607535,,,
,,,LOG,41935153,,,
,,,v1beta3,6496365,,,
,,,mnt_check.GNCChT,44965134,,,
,,,48945,42158407,,,
,,,data-raw,41708265,,,
,,,AlongBay,2797210,,,
,,,step2_cfs2023_may,42892730,,,
,,,201510301,2524608,,,
,,,MarshaBay,41795151,,,
,,,profiles10,39310875,,,
,,,filter,20121582,,,
,,,data,1702552,,,
,,,Final data_2009-2012,1618380,,,
,,,AKG040,41775238,,,
,,,digitized_data.,2692225,,,
,,,1 Hz,2817334,,,
,,,Stations,45040264,,,
,,,GH_87Feb10,2002561,,,
,,,PH_99Dec8,2207614,,,
,,,GH_98Nov10,2153128,,,
,,,.csv files,994375,,,
,,,Deployment_2018-5-2_2018-6-27,42381327,,,
,,,CT 12282,4669678,,,
,,,Apps,1005338,,,
,,,Marine bird observations,6692938,,,
,,,403,44595856,,,
,,,em_quarter_ss,1599118,,,
,,,Trip1_August7th,1661001,,,
,,,Stations,3078128,,,
,,,dp90,5202086,,,
,,,step2_mf82023_may,42984654,,,
,,,2008 Mearns/Whitney,42170397,,,
,,,Telemetry_datasets,39345077,,,
,,,"Chukchi Sea ULS CSESP, 2005-2014",6350137,,,
,,,2021_10-04_AB,39345919,,,
,,,11,569907,,,
,,,SOFT,42229876,,,
,,,PH_96Dec28,2374813,,,
,,,2012 (Janka),1804530,,,
,,,GH_86Jan21,1885092,,,
,,,GH_84Nov10,1869703,,,
,,,2012_08-15_T9_5028,2779480,,,
,,,GH_97Nov18,2145227,,,
,,,Files,2797179,,,
,,,6,39374240,,,
,,,Submitted Metadata,3256937,,,
,,,Level 2 Bottle Data (csv),44885224,,,
,,,humpbackWhale,7895408,,,
,,,ADFG,49565,,,
,,,Data Products,44884537,,,
,,,EEZ125,41735168,,,
,,,Files,8112821,,,
,,,To Be Filed,2851971,,,
,,,Mx10_24_MTh,42194879,,,
,,,Files,41574397,,,
,,,Final report,42162764,,,
,,,54d541d060d4250fe864747d,3354399,,,
,,,ADCP,7288704,,,
,,,52d85570a86a2315ac168772,3361295,,,
,,,Trajectory Files,301881,,,
,,,Matched To Tags,45040316,,,
,,,MatlabParams,2820011,,,
,,,002_wav,35512186,,,
,,,step2_cfsdata_may,43022742,,,
,,,Whitehead,41907909,,,
,,,Files,7622475,,,
,,,Acoustic Trawl Survey V2,6402525,,,
,,,gl_brook_trout,44926484,,,
,,,US456666,41751020,,,
,,,Folder Test,233335,,,
,,,Peterson Cay National Park,5153677,,,
,,,Notebooks,42693139,,,
,,,Level 2,6530874,,,
,,,forcing_files,5200293,,,
,,,Eastwind Nocauseway,1663526,,,
,,,High-Capacity Airborne Wind Turbine,6333691,,,
,,,Files,8152728,,,
,,,baro,261768,,,
,,,Deployment_Metadata,42167429,,,
,,,MB_033,5203842,,,
,,,1986_csv,2920951,,,
,,,notebooks,6466417,,,
,,,Files,223476,,,
,,,6253860117e84819486f1a52,42754419,,,
,,,621ade8417e84805bc88ce85,42729158,,,
,,,Deployment_2015-8-6_2015-10-21,42381588,,,
,,,Lagoon Oceanography (Li),3028811,,,
,,,Files,6209,,,
,,,Cape_Florida_2018_08,11874842,,,
,,,2015_04-08_T6_5028,1768044,,,
,,,Store-V2,1727785,,,
,,,waveforms,7860115,,,
,,,packages,6497377,,,
,,,PH_2003Feb18,2368162,,,
,,,energy,8007237,,,
,,,BenthicIndex,5153461,,,
,,,Final report,367627,,,
,,,GRFR_2022,41875725,,,
,,,scratch,42798986,,,
,,,192.168.2.23,7938967,,,
,,,S2023-05,42208178,,,
,,,GH_97Nov14,2139899,,,
,,,GH_97Nov2to98Feb26_Loc34to65_NEP4,1994259,,,
,,,Presentations,28082,,,
,,,PH_92Dec28,2234153,,,
,,,61405,42177408,,,
,,,PH_90Nov6,2184927,,,
,,,Files,2539141,,,
,,,matlab files,7586218,,,
,,,Files,2920913,,,
,,,Haul Deployment,24204227,,,
,,,Photos for Rowenna,285223,,,
,,,Final Data,45020442,,,
,,,final datasets,3067156,,,
,,,2015_08-14_T4_5028,2779637,,,
,,,Year 2017-2021 Proposals,305701,,,
,,,14,32206522,,,
,,,e098,3322429,,,
,,,Pacific_cod,1029007,,,
,,,EEZ035,41734584,,,
,,,notebooks,6468797,,,
,,,GIS07,287089,,,
,,,2019,6323700,,,
,,,PWS Rep 2,291692,,,
,,,chl-mean-sanctuaries,7794067,,,
,,,Togiak,3323975,,,
,,,diced,287003,,,
,,,PH_85Nov6,2287405,,,
,,,2019,7632535,,,
,,,Survey Data,43080885,,,
,,,GoM Offshore data,39294956,,,
,,,Flights,1824969,,,
,,,2003,3372016,,,
,,,P3 October 2018 May 2019,44919890,,,
,,,contour,41905546,,,
,,,January 2020 Progress Reports,6317568,,,
,,,Files,8047250,,,
,,,2020-12-18_to_2020-11-18,7665133,,,
,,,Humboldt_McDaniel,5060451,,,
